X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,exp_num
144.0,0.125,62.5,144.0,0.0,0.0,-3.15,0.055,326.0,2.94,-5.98e-06,97.8,-6.3,-43.8,97.7,-6.0,0.0,-1.36,0.112,324.0,20.1,0.00149,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,755.0,53.5,59.9,756.0,53.3,0.0,15.2,0.7559999999999999,318.0,115.0,0.14300000000000002,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,0.1,43.8,144.0,0.0,0.0,1.9,0.0578,326.0,9.32,2.14e-05,97.2,-6.13,-37.5,97.1,-6.0,0.0,-7.56,0.14,324.0,14.6,0.00183,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,761.0,53.2,-23.0,761.0,53.3,0.0,23.5,1.05,318.0,121.0,0.203,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,0.125,56.3,144.0,0.0,0.0,-3.16,0.0493,326.0,2.59,0.0,96.6,-6.0,6.25,96.5,-6.0,0.0,-9.08,0.142,324.0,14.5,0.00183,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,766.0,53.3,-3.5,767.0,53.3,0.0,20.8,0.924,318.0,120.0,0.179,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,-0.125,-62.5,144.0,0.0,0.0,-1.05,0.0379,326.0,2.29,-9.51e-06,95.9,-5.93,12.5,95.9,-6.0,0.0,-9.45,0.16,324.0,16.5,0.00207,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,772.0,53.3,-21.9,772.0,53.3,0.0,22.6,0.905,323.0,120.0,0.174,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,-0.05,-43.8,144.0,0.207,9.07,-0.752,0.0225,326.0,0.57,-4.57e-06,95.5,-6.32,-381.0,95.4,-6.0,0.28600000000000003,-6.6,0.0913,324.0,15.4,0.00102,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,777.0,53.4,54.9,777.0,53.3,9.54e-07,20.2,0.875,323.0,119.0,0.168,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,0.8,-81.2,144.0,1.07,8.93,3.55,0.0672,325.0,6.25,0.000112,94.9,-5.8,68.7,94.9,-5.9,1.59,-7.23,0.111,324.0,13.2,0.00135,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,782.0,53.5,58.8,783.0,53.3,0.0,17.7,0.84,316.0,119.0,0.158,12.0,1.0,38.0,6.0,Layer 1 Down,1
145.0,1.75,-25.0,145.0,1.95,8.59,7.73,0.121,325.0,6.98,0.000536,94.3,-5.95,12.5,94.3,-5.67,2.92,-5.92,0.102,324.0,12.0,0.00117,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,787.0,53.4,16.3,788.0,53.3,0.0,20.3,0.8079999999999999,318.0,119.0,0.155,12.0,1.0,38.0,6.0,Layer 1 Down,1
145.0,2.92,43.8,145.0,2.81,8.03,4.0,0.0806,326.0,9.26,0.0005009999999999999,93.8,-5.43,-25.0,93.7,-5.3,4.23,-7.59,0.147,324.0,14.7,0.00169,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,793.0,53.3,-5.19,793.0,53.3,0.0,24.9,0.94,322.0,120.0,0.181,12.0,1.0,38.0,6.0,Layer 1 Down,1
145.0,3.55,37.5,145.0,3.55,7.33,6.4,0.108,325.0,10.6,0.0008179999999999999,93.3,-4.95,62.5,93.2,-4.84,5.35,-2.35,0.0442,324.0,10.0,0.000381,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,798.0,53.4,19.8,799.0,53.3,9.54e-07,20.1,0.868,317.0,121.0,0.16699999999999998,12.0,1.0,2.0,6.0,Layer 1 Down,1
145.0,4.05,-31.3,146.0,4.24,6.44,4.33,0.0857,325.0,12.6,0.000708,92.8,-4.35,-12.5,92.8,-4.25,6.39,-8.12,0.146,324.0,12.3,0.00131,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,803.0,53.3,-36.5,804.0,53.3,-9.54e-07,19.8,0.936,319.0,115.0,0.181,12.0,1.0,38.0,6.0,Layer 1 Down,1
146.0,4.88,-25.0,146.0,4.87,5.32,5.39,0.0934,326.0,12.2,0.00101,92.4,-3.7,-25.0,92.3,-3.5,7.35,-5.38,0.111,324.0,11.1,0.0008470000000000001,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,809.0,53.3,0.687,809.0,53.3,-9.54e-07,19.9,0.986,322.0,116.0,0.189,12.0,1.0,38.0,6.0,Layer 1 Down,1
146.0,5.35,-6.25,147.0,5.34,4.15,4.76,0.102,326.0,13.9,0.00114,92.1,-2.83,31.3,92.0,-2.73,8.07,-4.54,0.0819,324.0,8.9,0.0005110000000000001,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,815.0,53.2,-81.2,815.0,53.3,-9.54e-07,22.6,0.931,320.0,117.0,0.17800000000000002,12.0,1.0,38.0,6.0,Layer 1 Down,1
147.0,5.8,37.5,147.0,5.68,2.94,4.85,0.0875,326.0,12.8,0.00107,91.8,-1.95,31.3,91.8,-1.92,8.58,-6.73,0.0829,324.0,5.05,0.000326,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,820.0,53.2,-45.3,820.0,53.3,0.0,25.6,0.907,322.0,122.0,0.173,12.0,1.0,38.0,6.0,Layer 1 Down,1
148.0,5.78,31.3,148.0,5.91,1.61,5.74,0.108,326.0,15.1,0.0013,91.7,-1.13,-18.8,91.7,-1.05,8.93,-6.51,0.0874,324.0,7.96,0.000205,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,825.0,53.3,2.75,825.0,53.3,0.0,21.4,0.959,322.0,118.0,0.185,12.0,1.0,38.0,6.0,Layer 1 Down,1
148.0,5.78,-25.0,148.0,6.0,0.192,6.35,0.106,326.0,14.3,0.0013,91.6,-0.15,25.0,91.6,-0.109,9.07,-7.13,0.113,324.0,6.62,3.63e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,831.0,53.4,4.81,831.0,53.3,0.0,17.5,0.779,319.0,119.0,0.15,12.0,1.0,38.0,6.0,Layer 1 Down,1
149.0,6.2,75.0,149.0,6.0,0.0,4.92,0.0875,326.0,12.5,0.00117,91.6,-0.1,-43.8,91.6,0.0,0.0,-5.53,0.0921,324.0,5.86,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,836.0,53.2,-93.3,836.0,53.3,-9.54e-07,25.0,1.04,322.0,119.0,0.198,12.0,1.0,38.0,6.0,Layer 1 Down,1
149.0,6.07,25.0,149.0,6.0,0.0,5.24,0.0892,326.0,12.4,0.00115,91.6,0.075,37.5,91.6,0.0,0.0,-5.24,0.091,324.0,6.39,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,841.0,53.3,-42.9,842.0,53.3,-9.54e-07,22.2,1.06,318.0,115.0,0.204,12.0,1.0,39.0,6.0,Layer 1 Down,1
150.0,5.78,-25.0,150.0,6.0,0.0,6.44,0.114,326.0,14.1,0.0014199999999999998,91.6,0.1,50.0,91.6,0.0,0.0,-5.58,0.0899,325.0,6.02,4.28e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,847.0,53.4,15.9,847.0,53.3,0.0,14.1,0.816,319.0,118.0,0.155,12.0,1.0,39.0,6.0,Layer 1 Down,1
150.0,5.75,-87.5,151.0,6.0,0.0,5.95,0.0937,326.0,13.6,0.00109,91.6,0.1,50.0,91.6,0.0,0.0,-5.14,0.0893,324.0,6.41,2.8300000000000007e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,852.0,53.3,-1.19,852.0,53.3,0.0,26.2,1.02,318.0,118.0,0.197,12.0,1.0,2.0,6.0,Layer 1 Down,1
151.0,6.03,-18.8,151.0,6.0,0.0,5.0,0.0881,326.0,14.1,0.00109,91.6,0.1,43.8,91.6,0.0,0.0,-5.28,0.0901,325.0,5.8,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,857.0,53.3,-14.1,858.0,53.3,0.0,23.4,0.935,318.0,116.0,0.181,12.0,1.0,39.0,6.0,Layer 1 Down,1
152.0,6.03,31.3,152.0,6.0,0.0,4.86,0.095,326.0,14.0,0.00118,91.6,-0.1,-50.0,91.6,0.0,0.0,-4.1,0.0775,325.0,5.38,-2.46e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,862.0,53.4,54.4,863.0,53.3,0.0,14.8,0.921,322.0,119.0,0.177,12.0,1.0,39.0,6.0,Layer 1 Down,1
152.0,5.88,-6.25,152.0,6.0,0.0,5.65,0.0942,326.0,13.7,0.0011,91.6,-0.1,-43.8,91.6,0.0,0.0,-5.03,0.0897,325.0,6.31,1.42e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,868.0,53.4,-3.88,868.0,53.3,0.0,17.5,0.872,322.0,118.0,0.16699999999999998,12.0,1.0,39.0,6.0,Layer 1 Down,1
153.0,6.07,6.25,153.0,6.0,0.0,5.03,0.0858,326.0,13.7,0.00104,91.6,-0.1,-43.8,91.6,0.0,0.0,-3.5,0.0758,324.0,5.96,-2.4e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,873.0,53.3,-0.687,873.0,53.3,0.0,26.1,0.942,322.0,119.0,0.181,12.0,1.0,39.0,6.0,Layer 1 Down,1
153.0,5.95,-75.0,154.0,6.0,0.0,5.58,0.0766,326.0,12.8,0.000956,91.6,0.1,50.0,91.6,0.0,0.0,-5.09,0.0916,325.0,6.07,1.44e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,879.0,53.4,-1.81,879.0,53.3,0.0,18.3,0.7759999999999999,319.0,120.0,0.149,12.0,1.0,39.0,6.0,Layer 1 Down,1
154.0,5.8,-62.5,154.0,6.0,0.0,7.29,0.0985,325.0,11.5,0.00124,91.6,0.1,50.0,91.6,0.0,0.0,-4.98,0.0897,324.0,5.88,2.88e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,883.0,53.3,-32.5,884.0,53.3,-9.54e-07,19.5,0.94,318.0,115.0,0.181,12.0,1.0,39.0,6.0,Layer 1 Down,1
155.0,5.9,-25.0,155.0,6.0,0.0,6.41,0.111,326.0,13.2,0.00145,91.6,0.125,50.0,91.6,0.0,0.0,-4.7,0.091,324.0,7.1,2.88e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,889.0,53.4,8.69,890.0,53.3,9.54e-07,21.3,0.911,318.0,117.0,0.17600000000000002,12.0,1.0,39.0,6.0,Layer 1 Down,1
155.0,6.15,31.3,155.0,6.0,0.0,5.05,0.0932,325.0,12.6,0.00119,91.6,0.1,43.8,91.6,0.0,0.0,-5.49,0.0896,324.0,5.1,1.4300000000000004e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,894.0,53.3,-20.6,895.0,53.3,0.0,22.6,0.948,318.0,122.0,0.182,12.0,1.0,39.0,6.0,Layer 1 Down,1
156.0,6.13,43.8,156.0,6.0,0.0,5.26,0.0875,326.0,12.9,0.00116,91.6,0.1,50.0,91.6,0.0,0.0,-5.39,0.0888,325.0,5.34,1.41e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,900.0,53.2,-41.4,900.0,53.3,0.0,25.5,0.907,323.0,122.0,0.172,12.0,1.0,39.0,6.0,Layer 1 Down,1
156.0,6.2,6.25,157.0,6.0,0.0,4.45,0.0797,325.0,12.0,0.00103,91.6,0.1,50.0,91.6,0.0,0.0,-5.09,0.0881,324.0,6.05,2.82e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,905.0,53.3,3.25,906.0,53.3,0.0,23.9,0.929,318.0,117.0,0.179,12.0,1.0,2.0,6.0,Layer 1 Down,1
157.0,5.93,-43.8,157.0,6.0,0.0,5.17,0.0912,325.0,14.4,0.00115,91.6,0.05,25.0,91.6,0.0,0.0,-4.64,0.0898,324.0,6.28,4.24e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,910.0,53.3,-25.1,911.0,53.3,-9.54e-07,16.3,0.997,317.0,120.0,0.192,12.0,1.0,39.0,6.0,Layer 1 Down,1
158.0,5.8,-62.5,158.0,6.0,0.0,7.82,0.118,326.0,13.8,0.00148,91.6,0.1,43.8,91.6,0.0,0.0,-4.84,0.0888,325.0,6.29,2.81e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,916.0,53.4,57.8,916.0,53.3,9.54e-07,19.4,0.939,316.0,120.0,0.181,12.0,1.0,39.0,6.0,Layer 1 Down,1
158.0,6.15,31.3,158.0,6.0,0.0,4.67,0.0849,325.0,13.3,0.0011,91.6,-0.075,-37.5,91.6,0.0,0.0,-3.41,0.0761,324.0,6.66,-2.4100000000000006e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,921.0,53.4,49.7,921.0,53.3,0.0,17.2,0.873,322.0,117.0,0.166,12.0,1.0,39.0,6.0,Layer 1 Down,1
159.0,6.1,6.25,159.0,6.0,0.0,4.86,0.0808,326.0,12.7,0.00104,91.6,0.1,43.8,91.6,0.0,0.0,-5.0,0.09300000000000001,325.0,6.21,4.35e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,927.0,53.4,20.6,927.0,53.3,0.0,13.9,0.81,318.0,118.0,0.153,12.0,1.0,39.0,6.0,Layer 1 Down,1
159.0,5.95,12.5,159.0,1.53,-922.0,5.49,0.105,326.0,13.6,0.00135,91.6,0.1,43.8,91.6,0.0,0.0,-4.94,0.0884,324.0,5.8,1.4e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,932.0,53.3,-1.19,932.0,53.3,0.0,24.1,1.02,317.0,120.0,0.198,12.0,1.0,39.0,6.0,Layer 1 Down,1
160.0,5.72,-62.5,160.0,5.89,-2.54,5.44,0.0876,325.0,13.7,0.00103,91.6,-1.05,-18.8,91.6,-1.13,-13.5,-7.6,0.14,324.0,9.13,0.000314,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,937.0,53.4,50.8,937.0,53.3,9.54e-07,17.7,0.897,322.0,122.0,0.172,12.0,1.0,39.0,6.0,Layer 1 Down,1
161.0,5.5,-25.0,161.0,5.46,-5.65,5.52,0.0893,326.0,11.8,0.00103,91.4,-2.17,31.3,91.4,-2.49,-12.5,-4.32,0.0658,325.0,7.67,0.000303,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,943.0,53.4,9.25,943.0,53.3,9.54e-07,18.3,0.7440000000000001,319.0,119.0,0.142,12.0,1.0,40.0,6.0,Layer 1 Down,1
161.0,5.0,25.0,161.0,4.78,-8.25,4.25,0.0852,325.0,11.9,0.00092,91.1,-3.75,-31.3,91.1,-3.62,-11.0,-4.6,0.0849,324.0,9.08,0.000691,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,948.0,53.3,-8.37,948.0,53.3,0.0,18.3,0.879,322.0,119.0,0.168,12.0,1.0,40.0,6.0,Layer 1 Down,1
161.0,4.05,12.5,162.0,3.83,-10.5,4.99,0.0737,326.0,9.08,0.000602,90.7,-4.47,-43.8,90.7,-4.61,-8.83,-7.56,0.131,324.0,12.8,0.00122,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,953.0,53.3,-4.94,953.0,53.3,0.0,25.2,0.948,323.0,120.0,0.182,12.0,1.0,40.0,6.0,Layer 1 Down,1
162.0,2.6,-31.3,162.0,2.64,-12.3,5.13,0.0972,326.0,10.2,0.0005780000000000001,90.2,-5.4,-56.3,90.1,-5.39,-6.1,-4.78,0.102,324.0,13.6,0.00117,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,959.0,53.4,-2.06,959.0,53.3,0.0,18.3,0.77,319.0,120.0,0.14800000000000002,12.0,1.0,40.0,6.0,Layer 1 Down,1
162.0,1.4,-43.8,162.0,1.34,-13.4,7.59,0.107,326.0,5.92,0.000395,89.6,-5.85,56.3,89.6,-5.85,-3.14,-4.95,0.0859,324.0,13.8,0.00109,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,964.0,53.3,19.1,964.0,53.3,0.0,20.0,1.0,317.0,120.0,0.193,12.0,1.0,2.0,6.0,Layer 1 Down,1
162.0,-0.05,-93.7,162.0,0.00212,-8.24,5.25,0.0807,326.0,3.36,2.51e-05,89.0,-6.2,6.25,89.0,-1.67,911.0,-5.88,0.108,324.0,13.7,0.0014,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,969.0,53.4,7.5,970.0,53.3,9.54e-07,21.7,0.902,318.0,116.0,0.174,12.0,1.0,40.0,6.0,Layer 1 Down,1
162.0,-0.15,-81.2,162.0,0.0,0.0,3.59,0.0621,326.0,4.24,9.51e-06,88.5,-5.7,12.5,88.5,-6.0,0.0,-6.23,0.111,324.0,15.1,0.00135,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,975.0,53.2,-76.6,975.0,53.3,-9.54e-07,21.3,0.912,319.0,118.0,0.175,12.0,1.0,40.0,6.0,Layer 1 Down,1
162.0,0.175,81.2,162.0,0.0,0.0,1.94,0.0435,326.0,2.99,-6.12e-06,87.9,-5.93,68.7,87.9,-6.0,0.0,-4.64,0.076,324.0,13.3,0.0008730000000000001,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,980.0,53.2,-39.9,980.0,53.3,0.0,25.7,0.895,323.0,122.0,0.17,12.0,1.0,41.0,6.0,Layer 1 Down,1
162.0,-0.125,-62.5,162.0,0.0,0.0,4.16,0.0617,326.0,2.8,1.83e-05,87.3,-6.03,56.3,87.3,-6.0,0.0,-4.56,0.0717,324.0,12.6,0.000868,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,985.0,53.3,0.5,986.0,53.3,0.0,24.0,0.939,317.0,117.0,0.18,12.0,1.0,41.0,6.0,Layer 1 Down,1
162.0,-0.15,-81.2,162.0,0.0,0.0,3.31,0.0675,326.0,3.45,1.98e-05,86.8,-6.38,-75.0,86.8,-6.0,0.0,-6.07,0.125,324.0,14.5,0.00169,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,991.0,53.4,2.25,991.0,53.3,0.0,18.2,0.7659999999999999,318.0,119.0,0.14800000000000002,12.0,1.0,41.0,6.0,Layer 1 Down,1
162.0,0.175,81.2,162.0,0.0,0.0,1.65,0.0391,326.0,3.29,0.0,86.3,-6.03,-12.5,86.2,-6.0,0.0,-8.81,0.155,324.0,16.0,0.00198,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,996.0,53.1,-95.0,996.0,53.3,-9.54e-07,25.2,1.03,322.0,119.0,0.197,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.125,-50.0,162.0,0.0,0.0,4.71,0.0676,326.0,0.985,1.02e-05,85.7,-5.65,12.5,85.6,-6.0,0.0,-9.7,0.149,324.0,14.8,0.0018,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,53.2,-20.4,1000.0,53.3,0.0,23.5,1.05,317.0,120.0,0.202,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.1,-56.3,162.0,0.0,0.0,3.05,0.0564,326.0,3.86,1.7100000000000002e-05,85.0,-5.97,-56.3,85.0,-6.0,0.0,-7.66,0.142,324.0,16.5,0.00184,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,53.4,17.7,1010.0,53.3,0.0,14.3,0.8029999999999999,318.0,117.0,0.152,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.1,-43.8,162.0,0.0,0.0,3.88,0.0614,326.0,2.2,3.52e-05,84.5,-5.78,93.7,84.4,-6.0,0.0,-4.15,0.0682,324.0,13.6,0.0008039999999999999,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,53.3,-3.25,1010.0,53.3,9.54e-07,20.4,0.797,318.0,118.0,0.152,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.1,-43.8,162.0,0.0,0.0,3.59,0.0663,326.0,2.86,6.04e-05,83.9,-6.18,-31.3,83.8,-6.0,0.0,-3.74,0.0628,324.0,11.4,0.00079,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,53.2,-69.6,1020.0,53.3,-9.54e-07,23.4,1.09,318.0,119.0,0.209,12.0,1.0,2.0,6.0,Layer 1 Down,1
162.0,-0.05,-25.0,162.0,0.0,0.0,4.43,0.0615,326.0,0.835,5.19e-05,83.3,-6.1,-31.3,83.2,-6.0,0.0,-4.03,0.0842,324.0,12.9,0.00109,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,53.5,59.8,1020.0,53.3,0.0,15.4,0.8320000000000001,316.0,122.0,0.156,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.125,-50.0,162.0,0.0,0.0,3.32,0.0664,326.0,3.04,3.05e-05,82.7,-5.9,-6.25,82.6,-6.0,0.0,-6.13,0.108,324.0,13.4,0.00135,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,53.4,14.8,1030.0,53.3,0.0,21.3,0.815,317.0,118.0,0.156,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,0.125,62.5,162.0,0.0,0.0,1.94,0.0418,326.0,3.35,-1.1e-05,82.1,-5.9,-12.5,82.0,-6.0,0.0,-5.97,0.109,324.0,14.9,0.0014,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,53.3,-5.13,1030.0,53.3,0.0,23.1,0.962,322.0,122.0,0.185,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.15,-56.3,162.0,0.0,0.0,4.71,0.0666,326.0,1.39,0.0,81.5,-6.13,37.5,81.4,-6.0,0.0,-4.39,0.0944,324.0,14.3,0.00118,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,53.4,19.2,1040.0,53.3,9.54e-07,20.3,0.877,316.0,120.0,0.16899999999999998,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.175,-81.2,162.0,0.0,0.0,4.15,0.0639,326.0,3.21,8.54e-06,80.8,-5.9,43.8,80.8,-6.0,0.0,-6.23,0.1,324.0,14.0,0.0013,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,53.3,13.3,1040.0,53.3,0.0,20.6,1.01,317.0,120.0,0.196,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.15,-68.7,162.0,0.0,0.0,2.76,0.0639,326.0,4.33,2.67e-05,80.2,-6.2,12.5,80.2,-6.0,0.0,-4.68,0.0888,324.0,13.6,0.00115,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,53.3,8.56,1050.0,53.3,9.54e-07,21.4,0.902,317.0,117.0,0.174,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.1,-56.3,162.0,0.0,0.0,1.93,0.0585,326.0,4.69,8.82e-06,79.6,-6.22,6.25,79.6,-6.0,0.0,-4.76,0.0933,324.0,13.6,0.00119,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,53.2,-76.0,1050.0,53.3,-9.54e-07,22.1,0.925,319.0,117.0,0.177,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.1,-50.0,162.0,0.0,0.0,2.49,0.0602,326.0,4.08,1.7899999999999998e-05,79.0,-6.15,-37.5,79.0,-6.0,0.0,-6.91,0.136,324.0,14.6,0.00178,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,53.4,40.4,1060.0,53.3,0.0,17.6,0.994,316.0,119.0,0.19,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.15,-75.0,162.0,0.0,0.0,2.21,0.0632,326.0,4.69,0.0,78.4,-5.97,0.0,78.4,-6.0,0.0,-8.23,0.153,324.0,15.4,0.00199,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,53.3,1.69,1070.0,53.3,0.0,23.6,0.928,317.0,117.0,0.17800000000000002,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.1,-43.8,162.0,0.0,0.0,4.71,0.0591,326.0,1.9,4.47e-05,77.8,-5.95,-12.5,77.8,-6.0,0.0,-8.16,0.13699999999999998,324.0,15.9,0.00173,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,53.4,4.5,1070.0,53.3,0.0,17.8,0.772,318.0,119.0,0.149,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.125,-68.7,162.0,0.0,0.0,2.76,0.0576,326.0,4.43,1.73e-05,77.2,-5.85,-31.3,77.2,-6.0,0.0,-7.5,0.136,324.0,15.1,0.00171,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,53.4,55.6,1080.0,53.3,9.54e-07,20.0,0.941,316.0,119.0,0.182,12.0,1.0,2.0,6.0,Layer 1 Down,1
162.0,-0.125,-62.5,162.0,0.0,0.0,3.34,0.0588,326.0,3.16,8.87e-06,76.7,-5.97,62.5,76.7,-6.0,0.0,-8.27,0.163,324.0,13.6,0.00223,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,53.3,-33.3,1080.0,53.3,-9.54e-07,21.9,1.04,317.0,115.0,0.201,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.125,-62.5,162.0,0.0,0.0,3.88,0.064,326.0,2.9,4.66e-05,76.1,-6.1,-56.3,76.1,-6.0,0.0,-7.39,0.125,325.0,12.9,0.0016300000000000002,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,53.4,18.1,1090.0,53.3,0.0,14.7,0.802,317.0,117.0,0.152,12.0,1.0,43.0,6.0,Layer 1 Down,1
